,content
143,"Irish DJ, 91, is a hit on UK hospital radio https://t.co/EZdvRo1LKm via @rte                        Kildare man keeping it real🕺@mariomcorrigan @jamesmdurney @kevinlibrarian @KarelKiely @AgeFriendlyIrl @AgeAction @KildareCoCo"
144,Updated: Normalising Access to #NursingHomes with #COVID19Ireland ongoing. From Feb 8th '22 https://t.co/baXi9klAn8 @SageAdvocacy @CareChampions2 @Sineadmcgar @SarahNiRoibin @schither @AgeAction @NursingHomesIre @Age_Opp @Dr__Jude @ronancollins7 @FriendsElderly @ALONE_IRELAND https://t.co/OQnP1Bq9fR
145,@MaryButlerTD @maria16byrne @ThirdAgeIreland @AgeAction @ALONE_IRELAND @sage @activeirl Thankyou for a very interesting and informative evening.
146,@RNeilABlack @IrishDrsChoir @AgeAction Fingers crossed ! 😀
147,Looking forward to being one of the guest speakers at a Positive Ageing public meeting organised by @maria16byrne See link below👇🏼https://t.co/ODY5dHDH3A @ThirdAgeIreland @AgeAction @ALONE_IRELAND @sage @activeirl https://t.co/jvdlmLWCBV
148,"@loobicia @IrishDrsChoir @AgeAction It will be good to finally sing with you in person, Louise!"
149,@IrishDrsChoir @AgeAction I’m hoping to be travelling to Ireland to join @IrishDrsChoir for this; second time lucky . Please join us online for a fantastic performance of Faure Requiem.
150,"Join our Livestream event on Sunday 13 March 2022.  We will perform the beautiful Requiem by Gabriel Faure in the stunning Maynooth Chapel, all in aid of 
@AgeAction
 #ONLINEEVENT #ChoralMusic #charity 

Watch live or On Demand afterwards:
https://t.co/cNrnyjlRRF https://t.co/agyPTGYBuu"
151,@IrishDementiaWG @rochfordbrennan @Tommedian @AlzheimerEurope @CarmelGeoghegan @rte @SageAdvocacy @AgeSector @AgeAction It's about living. Not existing.
152,@IrishDementiaWG @rochfordbrennan @Tommedian @AlzheimerEurope @CarmelGeoghegan @rte @SageAdvocacy @AgeSector @AgeAction Very inspiring woman.
153,@IrishDementiaWG @rochfordbrennan @Tommedian @AlzheimerEurope @CarmelGeoghegan @rte @SageAdvocacy @AgeSector @AgeAction We need to change home care. Huge investment needed in public home help. PUBLIC!. And an ephisis on being there to help and care.
154,@IrishDementiaWG @rochfordbrennan @Tommedian @AlzheimerEurope @CarmelGeoghegan @rte @SageAdvocacy @AgeSector @AgeAction Amazing woman and wonderful spokesperson.
155,"@IrishDementiaWG @rochfordbrennan @Tommedian @AlzheimerEurope @CarmelGeoghegan @rte @SageAdvocacy @AgeSector @AgeAction Helen, you are a remarkable woman.. a powerhouse. Sending you every good wish 💖"
156,"@IrishDementiaWG @rochfordbrennan @Tommedian @AlzheimerEurope @CarmelGeoghegan @rte @SageAdvocacy @AgeSector @AgeAction So much admiration for Helen. Grateful for her sharing, advocating and helping me understand better for the future. I salute you Helen and every good wish, keep doing what your doing you are a national treasure. Thank you"
157,Normally @AgeAction have data for the elderly population. Hopefully something will be released soon because it can't continue. https://t.co/P2rlEl97Do
158,@IrishDementiaWG @rochfordbrennan @Tommedian @AlzheimerEurope @CarmelGeoghegan @rte @SageAdvocacy @AgeSector @AgeAction I so hope that more becomes of assistance for people with dementia because of this powerful lady.
159,@IrishDementiaWG @rochfordbrennan @Tommedian @AlzheimerEurope @CarmelGeoghegan @rte @SageAdvocacy @AgeSector @AgeAction What an amazing lady
160,@IrishDementiaWG @rochfordbrennan @Tommedian @AlzheimerEurope @CarmelGeoghegan @rte @SageAdvocacy @AgeSector @AgeAction Incredibly powerful interview
161,"We are up next on @JoeFinneganShow to talk about #DigitalInclusion and the cashless @officialgaa initiative
Digital first should not be digital only

#AgeEquality https://t.co/7uPGnEDjEA"
162,"If you or someone you know wants to improve digital skills our #GettingStarted programme can help.
Find out more https://t.co/bFIKyWEh7f or call 01 4756989
#DigitalInclusion
#AgeEquality https://t.co/KBL70JFkFr"
163,"Thank you to the @crimeprevention @gardainfo  for informing our volunteers about #cybercrime and online fraud #communityfraud 
If you have any concerns about #cybercrime or online fraud contact your local @crimeprevention  https://t.co/nDZQhxCyCI or @gardainfo

#DigitalInclusion https://t.co/cLe7QfpmM0"
164,"🚨 This is your last chance to help set the agenda for the #AgeAction 2022 Virtual Conference! Do you have a proven way to improve the lives of #OlderAdults? Submit a presentation by Friday, January 28, and help make #AgingWell a possibility for everyone.
https://t.co/oOwRX3p1G8 https://t.co/Modpz54e5j"
165,"Check #OperationTransformation tonight on @RTEOne

The show will see 5 brave leaders set out to make positive changes to their lives. For more tips on creating your own healthy habits see https://t.co/9vRDzrUtY7

#dlrCommunity @HealthyIreland @AgeAction @OpTranRTE @AgeFriendlyIrl https://t.co/7EMrndeVIJ"
166,"What can we do about #ageism? We need to understand it, name it and challenge it.
We also need a Commissioner for Ageing and Older Persons
#AgeEquality #AWorldForAllAges https://t.co/1esOQ0jJqG"
167,"#Ageism is one of the most pervasive prejudices across human society. Ageism stereotypes and divides people in ways which are unjust, and which lead to disadvantage and the undermining of human rights. Find out more in our position paper https://t.co/JDTvGPpGt3
#AgeEquality https://t.co/QqhYRXD6n3"
168,"'This is not just a discussion for politicians and healthcare professionals. It is for all of society because most “isms” start in childhood. Everyone will face this some day. Let this be another pandemic lesson well learned'@kathysheridanIT 
https://t.co/E4Dihalq8X 
#AgeEquality https://t.co/qG6blueHSr"
169,@WHATartshealth @Age_Opp @TheatreForumIE @MusNetIrl @AgeAction @CreativeAgeIntl @AgeofCreativity Looking forward to #TheGathering &amp; planning an event for #BealtaineFestival this year
170,"Looking forward to listening this with a cuppa! A simple change we can all make is taking care of our teeth &amp; gums, check out our #healthyageing oral health postcard @ALONE_IRELAND @ageingwithID @Age_Opp @AgeAction @ThirdAgeIreland @IrishSheds @IrelandICA  https://t.co/CGHOvhqiru https://t.co/Y0ZjKvqHQ2"
171,"Still time to apply to join our #Advocacy team as a Research Officer where you will work for equality and rights of all of us as we age.
#AWorldForAllAges
https://t.co/BWx9rXCkgw https://t.co/GPZkLVfuxk"
172,"I think it has made us all, no matter what age we are, be very mindful of what we want our experience to be when we are older @cmclarke76 spoke to @nicoleglennon_  about #Ageism and #DigitalInclusion
#AWorldForAllAges

https://t.co/Jzhp8u71J0"
173,astonishing and worrying every educated carer and disabled person in ireland right now.  @irishexaminer @AgeAction https://t.co/DXHORZaMkb
174,"@Styo28183449 @StuartDNeilson @andrewflood @Mark_Coughlan @AgeAction Risks have also increased in kids, both numbers &amp; omicron for hospitalisations.

There's that, long covid, suspected type 1 diabetes,.... and unknown long term sequelae.

Can we not protect kids &amp; elderly MORE while middle parties &amp; gains immunity (force infection will ⬇️) ?"
175,"@Styo28183449 @StuartDNeilson We shifted cases from older to younger,  bigger 👇 impact on stays vs adm.

Done thru. 
1 VE vs infection, now ⬇️
2 VE vs severity ⬇️
3 Protection of vulnerable ⬇️

At least protect the vulnerable more until cases drop, don't discriminate.

@andrewflood
@Mark_Coughlan
@AgeAction https://t.co/Otl7asGmOW"
176,"@gavreilly 🤔 you left out the "".. for me"".

Let's go for a WIN-WIN scenario, there is no viable WIN-LOSE possible.

Let's not discriminate against the vulnerable @AgeAction

Enough ""Game Theory"", back to the important stuff 😉👇

Wordle 216 4/6*

⬜🟨⬜⬜⬜
🟨⬜⬜⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩"
177,@Age_Matters @AgeFingal @AgeAction @ronancollins7 @IE_OlderPersons @ailbhes @NorthDublinMabs @jimjglennon @IE_OlderPersons @ALONE_IRELAND @senior_line https://t.co/sf0y4psyQf
178,"@Health_HIV2030 @HIQA @NursingHomesIre @tadhgdaly1 @CareChampions2 @SageAdvocacy @Sineadmcgar @MichealMartinTD @SarahNiRoibin @MaryButlerTD @AgeAction That's an absolute disgrace, some of them are a law unto themselves, haven't the residents been through enough?"
179,"@Health_HIV2030 @HIQA @NursingHomesIre @tadhgdaly1 @CareChampions2 @SageAdvocacy @schither @Sineadmcgar @MichealMartinTD @SarahNiRoibin @MaryButlerTD @AgeAction Elderly imprisonment. Bloody disgrace. Remember these folk are. ""paying guests""."
180,'time to row back' restrictions yet a Co. Wex  #NursingHome has kept residents 22 days in their rooms now https://t.co/4xfSB9dtYX #rtept #TonightVMTV @campaign4kehoe @JohnnyMythenSF @BrendanHowlin @JamesBrowneTD @VeronaMurphyInd @merrionstreet @RTE_PrimeTime @rtenews @AgeAction
181,"'time to row back' on restrictions, yet a Co. Wex  #NursingHome has kept residents 22 days in their rooms now https://t.co/4xfSB9dtYX @HIQA @NursingHomesIre @tadhgdaly1 @CareChampions2 @SageAdvocacy @schither @Sineadmcgar @MichealMartinTD @SarahNiRoibin @MaryButlerTD @AgeAction"
182,"New @ISS21UCC CO-AGE study, which, in collaboration with @AgeAction, will explore the potential to develop co-operatives to provide care services and support independent living and healthy ageing in the community. https://t.co/Bgs6otYsoY"
183,"There's still time to submit your presentation for the 2022 #AgeAction Conference. If your work improves the lives of #OlderAdults in their communities, we want to hear from you. Submit your presentation by January 28 and be a part of something bigger!

https://t.co/oOwRX3p1G8 https://t.co/mo3HZwFHeb"
184,"Well-Dance (on Zoom: Tues, Weds, Thurs) is for those aged 55+, putting music &amp; movement together in a recipe for feeling wonderful! 💃🕺

Classes for people with Parkinson's on Fridays! See more: https://t.co/cDPgIFecHh

#dlrCommunity @DanceTheatreIre @AgeFriendlyIrl @AgeAction https://t.co/yPjvHWEBgs"
185,@LeCheileDND @Black_andirish @ROIsaysno @GormMedia @MigrantRightsIr @NascIreland @ICCLtweet @IrlagainstFash @AgeAction @FingalTogether @ARNirl @EAPNIreland @itmtrav @UpliftIRL @TREOIR @sariireland @queerdiaspora @NWCI @SligoTraveller @ENAREurope
186,Our #CARACareAndRepair #SocialEnterprise service carries out small odd jobs for older people living in the Bray &amp; N Wicklow areas (you only have to pay for materials used) https://t.co/v2ZkBbMXzo. #SICAP @pobal @theildn @AgeWicklow @AgeAction @Age_Opp @ThirdAgeIreland @HSE_SI https://t.co/4ofW96CnKE
187,"We were delighted to begin our 2022 inservice programme virtually with @ageaction - Ireland's leading advocacy organisation for older persons, empowering them to live an active life. This connection provides us with another opportunity to support our patients to live well at home https://t.co/yYxCqPUBFz"
188,Find out more about this important new study on how to support independent living at: https://t.co/FK4VeEoQyY @AgeAction @UCCCoopStudies @CUBSucc @IrishResearch https://t.co/TRSpMr4zlb
189,@officialgaa @FAIreland @AgeAction @AgeFriendlyIrl https://t.co/oavM9SNdbj
190,"Congrats to Dr. Carol Power @UCCCoopStudies @CUBSucc @ISS21UCC on her success in the @IrishResearch New Foundations scheme. Working with @AgeAction, the CO-AGE project will explore how co-operative care services could support older people to live independently in community. https://t.co/Oplk8TiRJ0"
191,"@koozookit @gavreilly @ZaraKing @Mark_Coughlan @newschambers @celoscher @KingstonMills @laoneill111 @DonnellyStephen @LeoVaradkar @MichealMartinTD @AgeAction @CMOIreland They can have mine as I won't be taking anymore

https://t.co/kFGsR1Fs2Z"
192,"Check out @HSELive's Living Well Programme through Spring 2022 for adults 18+
- living with 1 or more long-term health condition or
- caring for someone with a long-term health condition(s)

See more: https://t.co/J0WsQJxi38

#dlrCommunity @AgeFriendlyIrl @Ch6East @AgeAction https://t.co/FtxsVVEAu6"
193,"Well-Dance (on Zoom: Tues, Weds, Thurs) is for those aged 55+, putting music &amp; movement together in a recipe for feeling wonderful! 💃🕺

Classes for people with Parkinson's on Fridays! See more: https://t.co/cDPgIFecHh

#dlrCommunity @DanceTheatreIre @AgeFriendlyIrl @AgeAction https://t.co/YjARqpHKlh"
194,"""I feel like I'm being robbed of the last few years of my life"" Dad said today, having cocooned since Mar 2020.

He's right @AgeAction 

Our govt hasn't figured out how to keep case numbers low enough so he can get his life back without getting infected
👇
https://t.co/UAozMnngn3"
195,@NursingHomesIre @AgeAction @Elders_defence @irishgerontsoc https://t.co/pPr3gs7eh8
196,@Age_Matters @AgeFingal @AgeAction @ronancollins7 @ALONE_IRELAND @senior_line @NorthDublinMabs @jimjglennon https://t.co/BiJ1ZmkDwt
197,"@SuzanneCurtin3 @VirginMediaIE This is a massive issue and I really wish someone would take it on politically. Older people are being discriminated against by telcos, banks &amp; other providers. Impossibility of communication with them is a huge failure. @Age_Matters @AgeAction @CCPCIreland @EamonRyan"
198,"🚨 The deadline for speaker presentations at this year's #AgeAction is almost here! 🚨 Don't forget to submit yours by January 22 and be a part of a dynamic community that's exploring solutions to ensure equitable aging for all. #AgingWellMatters

https://t.co/oOwRX3p1G8 https://t.co/vdq1ti7eOv"
