,content
172,"Wednesdays POA for the team......

⁃Gym session 💪🏻💪🏻
⁃Morning Walks 🚶‍♂️🚶‍♂️
-PE sessions 🏀🏸
-Lunchtime clubs 🏀🥎
-Footy 121s 🏆⚽️
⁃Evening boxing sessions 🥊🥊

https://t.co/6MAbtWi9wK

#KCRCoaching #School #PE #Footy"
173,"@DaveDiCello True story, I worked for over 20 years on the Northside before retiring in 2016.  I started leaving small snowmen all around the North Shore during lunch walks naming the snowman Lunchtime Snowman.  Like to think someone kept my tradition going! https://t.co/n3zcEJMnzx"
174,Calming activity of the day for @LCVI_LDSB #MentalHealthWeek : lunchtime walks with my work fam @aerinelisabeth @EAWhite86 💚💛❄ https://t.co/yu7OX4Vm9u
175,"went for one of the lunchtime walks the csr group does at my work and have never walked at such a pace 😮‍💨 

literally almost had to jog to keep up as the stragglers get left behind 🤣"
176,"Jan 25th new hope &amp; some anxiety too,time of change. 

We’re offering a 2 part “New Beginnings” zoom workshop Thursday 27th 

Applications taken for our Spring Courses. 

Our walks Wed 11 in Fitzgerald Park.

Join us Tues, Wed &amp;Thurs 1pm zoom Lunchtime connection @NanoNaglePlace https://t.co/WwGY9yzIry"
177,"This one is ok with a WFH hybrid model. 

Lunchtime walks but still time for him to do his own thing like chew bark and monitor for cats. https://t.co/tYY2khaCw2"
178,@SimplyFeetUK I would wear these for my daily lunchtime walks around Holmfirth.
179,@talkeddytome Well they do have a ton of fur so it makes sense. We'll have to see. I prefer the lunchtime walks though so hopefully that's not the case haha
180,"Relieve those Monday blues with a lunchtime walk. Enjoy views like this just 5 minutes from The Nucleus
#thenucleus #lunchtimewalks #lookafteryourself #officespace #lovingofficelife https://t.co/begkWVzolf"
181,"Just round the corner from the GI HQ - we know where we'll be hitting up every lunchtime on our wee walks from now on!
❤️❤️❤️ https://t.co/EUH4bcIL7d"
182,"Our staff gym team have organised some regular lunchtime walks 🚶‍♀️🚶🏽‍♂️ 

Email staff.gymnasium@bthft.nhs.uk for more info ⬇️ https://t.co/uYsYMXF7bh"
183,Lunchtime walks for #MentalHealth while working from home. https://t.co/EAhqwQuBgt
184,"This week for #nhs1000miles:

Runs.               18.23km
Walks.             15.40km
Exercise bike  45.70km
Cross trainer.  29.55km

108.88km is 68 miles for the week and 230 miles ytd. 3 shorter runs this week, all at lunchtime which is a change for me, pleased to up the pace https://t.co/amtpszk8fw"
185,Lunchtime walks at the waterfront 🏝 https://t.co/Gw4Mpa3OlG
186,"#REDJanuary - update backlog - a bit of a busy week last week, so lots of lunchtime walks! Today will involve car cleaning and a run 👍"
187,"Current routine involves, rolling out of bed to work, lunchtime walks and animal crossing til bed. It’s truly very peaceful 🙏🏻🌎"
188,"#musicianstories Cruise musician folklore of the band playing on deck at lunchtime, there is a minor road map disagreement and split of consensus. Band leader shouts ""Go back to the bridge!"" Just as the captain walks past."
189,"Lunchtime weekday walks around the Tees - Weekend runs around the Tyne 
Morning 7.5 miler done #NorthEast #runningdiary now for lunch and cocktails with my favourites … https://t.co/C5Fj7ROAqn"
190,@OfficialAlgie @DecPierce I like the 'listen back' facility on the app. I listen during the week during lunchtime walks. It's ace for getting a pace on and the step numbers up 👌
191,"@eliistender10 Took lunchtime walk to post office. Followed home by mum + toddler in buggy. Toddler gets out for a walk. They were ahead of me by this time. She stops, turns and holds her little hand out for me and walks me up the road to her nursery. Complete strangers 💗🤗cuteness overload 🥰"
192,Fri 21st January 4.8 miles to/from Hereford to meet my wife @coffeenumber1 and buy some lunchtime snacks for future walks. YTD 84.2 miles. Earlier went back to Upper Hill to look for a mobile dropped yesterday - success! Covered in frost but still working 👍
193,Uni from home means lunchtime walks with my girl in the sunshine ☀️ #Frankiemac #GSD #mygirl https://t.co/yPtgLPLby8
194,Lunchtime dog walks with Klay 💚💙 https://t.co/rosZm79usk
195,"@BarryM20462881 Playfield? Used to love my lunchtime walks around the grounds, very relaxing."
196,"Walks on the 19th and 20th, but managed to fit in a lunchtime run for 21st! https://t.co/8ncnLKbVnO"
197,Peaceful lunchtime walks in my hometown https://t.co/pLn893OEe5
198,Lunchtime walks with these two have been keeping me sane trying to work from home and navigate this crazy world. 💙 https://t.co/GnZ685UbqY
199,@maisiemoo100 @BTRalphy Same here! Mum takes treats out on both our walks and I have a lunchtime snack Then a dental stick at bedtime
200,"#RT @Middletonexec: Wellbeing at work is becoming more important.

Do you prioritise wellbeing in the workplace and what does this look like for you? Lunchtime walks / Screen breaks / Desk exercises? Tell us in the comments.

#work #companyculture #wellb… https://t.co/x7yUT3QAD3"
201,"Wellbeing at work is becoming more important.

Do you prioritise wellbeing in the workplace and what does this look like for you? Lunchtime walks / Screen breaks / Desk exercises? Tell us in the comments.

#work #companyculture #wellbeingatwork https://t.co/edZsMMzhsq"
202,"@Pringster78 @shann1972 I need to go into the office partially for mental health improvements but I’m getting so lazy, I fall out of bed at 8:30, don’t get dressed, don’t go for lunchtime walks and just sit here working until 5."
203,Lunchtime walks☀️ https://t.co/MRbYsFFARi
204,"The weather has been cold but the #123Team got a warm surprise when going on one of their lunchtime walks this week...

This cute note certainly made everyone smile as a #RandomActOfKindness 🌻🌸

What a sweet idea and wise words to remember if you're ever having a tough day! 💗 https://t.co/WRdX7LFC2X"
205,"Lunchtime walks side stepping, right, left to my beat @BTS_twt #BTS_Butter #BTS https://t.co/pqHVValRR1"
206,"Returning to the office this week has been so healthy for my mental well-being. 

Even more so when lunchtime walks look like this 🙌🏻 https://t.co/jZVvFzlCHT"
207,"It’s another beautiful day outside and there is so much to be grateful for. Today I am grateful for #walks in the sun ☀️ found a new route yesterday when on my lunchtime walk, been living in the same house for nearly 10 years and only just found a short cut to the shops 🤣 https://t.co/GRadTC0l8d"
208,"@bobfunn @Chakladar_A @drphiliplee1 When I was still in the smoke and working near Temple, they used the Thames as a rat-run, I used to see them daily on lunchtime walks."
209,Once we are back on campus I need to organise some lunchtime walks! https://t.co/ikW3SoVpwB
210,"RIP to a Buffalo staple. I don’t know why something as simple as bubbles floating around an intersection brought me so much joy but it did. Late summer nights, lunchtime walks in the snow - they were always there. Allentown will never be the same. https://t.co/ELVEcjNSQu"
211,@Katelneedham Ooo thank you! Another one to add to the list 🙌🏼 📚 the podcasts have been spot on for my lunchtime walks!
212,Anyone else figure out how we are going to explain post pandemic life to our dogs? Lunchtime walks have become so important to us both. https://t.co/1qDcu0A0Ev
213,"Took my first lunchtime spin on the foldable treadmill I picked up, and I’m VERY pleased

I’m still WFH and my job is super sedentary. I try to get my outdoor mental health walks in, but AB winters make that hard sometimes

This guy is small and folds up, so super condo-friendly! https://t.co/LO4dkhl2B4"
214,I’ve just found a perk to being on alternative duties and office based for a while … little lunchtime walks in the sunshine and catkins in abundance for #TreeClub https://t.co/RGFGjM2fde
215,"Not all winter days are created equal. Not all lunchtime walks are similar. A quick stroll in dress shoes admiring the work of John Canavan, Alan Surrena and the @UnionLeagueGolf Liberty Hill team. https://t.co/lojImNYhl4"
216,My lunchtime walks are currently blessed with the sounds and sights of Long-tailed Tits #Tynemouth https://t.co/Cc32PMHLkw
217,"Day 19- Lunchtime walks made better with great company and great views in #Wexford ☀️
@MCWadding #100daysofwalking @visitwexford @100DaysOfWalkin https://t.co/oNUijD4zmX"
218,@SimplyFeetUK on my daily walks at lunchtime
219,Bluest of skies and the quickest hilliest of lunchtime walks 🍂☀️🤸 https://t.co/mR75zUAZkU
220,"I prefer cold and frosty days in the winter (now I don't have to be up and out so early!) Lunchtime walks in the sun make a real difference 🐾

Happy Wednesday x https://t.co/OHsDnV9Eio"
221,"@SkylarkHolly I hope so too! I've grown accustomed to, and look forward to, my lunchtime walks that I try to force myself to do each day. Like you said, it does make a massive difference 😊"
222,"Just like our tenants, we love having offices in the ❤️ of the South Downs National Park for lunchtime walks, and to enjoy the changes that the seasons bring. Make sure to place your vote this month for the best photograph in the People's Choice Award! 👇
@sdnpa #Renature https://t.co/Q9R21Gllwo"
223,"Wednesdays POA for the team......

⁃Morning Walks 🚶‍♂️🚶‍♂️
-PE sessions 🏀🏑
-Lunchtime clubs 🏀🥎
-Footy 121s 🏆⚽️
⁃Evening boxing sessions 🥊🥊

Feb half term flyer is nearly ready 👌🙌🏽

#KCRCoaching #School #PE #Footy   #WintonWanderers"
224,"Lunchtime walks … one from my stop / start / continue. Gives the ability to reflect on the morning and review the afternoons activities whilst getting some perspective, exercise and fresh air. #lunchtimewalks #wfh https://t.co/eWXQF5IShL"
225,"Lunchtime winter walks make WFH more bearable! Took some food for the birds and squirrels, much to the delight of the robins 😍 And I captured an orb on my #TreeClub photo. I'd like to think it's my Grandad as he adored birds but it's probably just dust! 🤣 #winterwalk https://t.co/fueTzBxDD8"
226,Photos: this morning / lunchtime          3 walks today total 15km https://t.co/keL4QBMQuu
227,"Lunchtime walks with this boy help clear my head. Thought you all might appreciate looking at this majestic noodle dragon too

#dogsoftwitter https://t.co/z6tgWMpdu9"
228,"Dulwich Park gorgeous today, tho I do miss lunchtime walks through Temple and the inns. https://t.co/IkZseLt5UA"
229,"Come and work for me and you too could enjoy flexible working* and lunchtime walks on the beach watching the surfers (no filter pictures)

https://t.co/TcAj6tA3Jf

*Can be based anywhere in UK, living at North East coast optional but highly recommended https://t.co/x9unaGUlej"
230,always goops me that I can do my little lunchtime walks by the thames and enjoy a little bit of protest in front of d*wning st whenever
231,"Find us in the heart of Cambridge Walks Southport, Independent since 2001 #foodie #lunchtime #southport #southportbid #hungry #eat #coffeetime #findus https://t.co/H6xv0HXhiK"
232,"Back at Enstone.
Car build in full swing and thoroughly missed these lunchtime walks! https://t.co/nT5S0jb37k"
233,@jogallacher Deciding to get a dog and being able to go for lunchtime walks 🐾💗
234,"Had a lovely lunchtime walk while listening to @MellyMelG44 Assist My Heart #wayhaught playlist on Spotify today.

Blue skies + fresh air + winter walks = happy me 😊

#MondayMood https://t.co/oIqUUovo2d"
235,"We wished the Monday blues away this lunchtime, with the tmwi team stepping away from their desks &amp; doing something just for them! From horse rides to tranquil walks and some delicious looking lunches, it’s safe to say we’re all feeling a little brighter. #BlueMonday https://t.co/v7mqQjo2BN"
236,"@ElyAstroUK Yes, lunchtime walks almost always happen thanks to the pup telling me I have to go out. I’ll add some cookies into the mix!"
237,Blue happens to be my favourite colour. #bluemonday #lunchtimewalks #workingfromhome https://t.co/JOibWLDpTA https://t.co/vnZhAkdyn0
238,"The sun is shining and we’re turning #BlueMonday into ‘woohoo!’ Monday with deliveries of fresh fruit and lunchtime walks. Feelings of unhappiness do not discriminate based on what day it is, so it’s important to ensure mental wellbeing has a place on the agenda all year round. https://t.co/MkWUQaPyzU"
