,content
122,Join us for “𝐈𝐦𝐩𝐨𝐫𝐭𝐚𝐧𝐜𝐞 𝐨𝐟 𝐓𝐚𝐢𝐜𝐡𝐢 𝐟𝐨𝐫 𝐄𝐥𝐝𝐞𝐫𝐥𝐲” session - https://t.co/U9lEiFqC7j https://t.co/RycmLDFtd8 #ActiveAgeing #HealthyAgeing #Health #Elders #wellbeing #Nepal #digitalinclusion #selfcare #Taichi #Wushu #healthandsafety #lifestyle #elderlycare https://t.co/l3I9reS2jg
123,"If you are looking for something local to Darwen to support your health and wellbeing we have lots going on ! We also have other activities around the borough, more details on our website https://t.co/InM9djIQ3r
#activeageing #Darwen https://t.co/4artLTuTkL"
124,"Elderly In Pune And Bengaluru Identify More Strongly With Career, Passion And Interests
https://t.co/TmwieDEeHF
#ActiveAgeing #Pune #Bengaluru @punekarnews"
125,"Check out our 10-minute exercise routines on Youtube. 
#BeActive #activeageing #exercise #movement
Here is the 4th episode:
https://t.co/ODtjuTKPHO"
126,"We asked older adults and nurses reviewing video interviews of candidates what is their most helpful contribution to @heroes_eu . 

Here's what reviewers from Austria, Romania and Switzerland are telling us 👇 

#AWorld4AllAges  #activeageing #caretech #socialimpact https://t.co/E3fej7hNGc"
127,"Join us at our annual #healthyageing conference! Hear from @muirgray @Lord_Lab &amp; @MaggyPigott 

Book your place here:
https://t.co/q0N4kqc08E

#Moveitorloseit #MoveitorloseitConference #ActiveAgeing"
128,"Come possiamo, al tempo della #DigitalTransformation, perseguire una politica di invecchiamento attivo se il 65% delle famiglie di soli anziani non possiede nemmeno un computer o tablet e il 35,2% non possiede un collegamento a internet?
#InvecchiamentoAttivo #ActiveAgeing https://t.co/Zf7oeVSI1A"
129,"Absolutely! 

#Moveitorloseit #inspirationalquotes #inspiringquotes #HealthyAgeing #Ageing #ActiveAgeing #HappyAgeing https://t.co/Xuutkp6XSb"
130,Great work @DrHawleyHague @EldredDavies The ACE study is progressing well! #activeageing #research https://t.co/CGe3M4NEFS
131,"Getting to the meat of it! Great planning meeting for the module content of our masters programme 

#activeageing #internationaleducation #healthyageing #activeaging #healthyaging https://t.co/atldzFV854"
132,"Check out our 10-minute exercise routines on Youtube. 
#BeActive #activeageing #exercise #movement
Here is the 3rd episode:
https://t.co/wMha6mOBna"
133,"We are delighted to have delivered our first care home golf session at Newton House, part of @HamberleyCare. We had such fun working with residents and staff engaging in some fantastic fun golfing activities ⛳️
#CareHome #Golf4everyone #activeageing #Transforminglives https://t.co/C8avRuDOLH"
134,"Get outdoors! 

If you try to walk your dog, twice a day for over 30 minutes. Over the space of a year, you're likely to clock up more than 1,000 miles! Where's your favourite place to walk? 🐩

#GetWalking #HealthyAgeing #Activeageing #Walkingthedog #Moveitorloseit #Ageing https://t.co/xvSCMK5jrQ"
135,"The word “active” refers to;
participation in social, economic, cultural, spiritual and civic affairs, including #sport &amp; #PhysicalActivity. 

@WHO 💭

The goal 🎯 of #ActiveAgeing? To increase quality of life as we age. 

#BeActive #NowWeMove https://t.co/uuHYEBkUy1"
136,"The simplicity of the Ui / Ux (User Interface / User Experience) design offered by the POSITIVE platform makes the user interact with the platform and reduce rejection rates, keeping him fun and busy with fun activities and experiences
#POSITIVE #ActiveAgeing https://t.co/fu0vg38Rh6"
137,"Check out our 10-minute exercise routines on Youtube. 
#BeActive #activeageing #exercise #movement
Here is the 2nd episode:
https://t.co/EOoDtRZZhp"
138,"A busy day to officially open our Wellness Hub &amp; Creative Hub in the Grimsby Health &amp; Wellbeing Centre.

We're looking forward to welcoming our funders, partners &amp; health colleagues.

#mentalhealth #physicalhealth #wellbeing #activeageing #exerciseismedicine #relaxation https://t.co/xqs1w42rPK"
139,"Join us at our annual #healthyageing conference! 

This is a fantastic opportunity to hear from #experts in the field of #healthyageing followed by Q&amp;As after each talk.

Book your place here:
https://t.co/q0N4kqc08E

#Moveitorloseit #MoveitorloseitConference #ActiveAgeing https://t.co/4avFLEsi9N"
140,"That's why ⤵️ implementing @EUErasmusPlus projects such as @activeageingfes 🤸🏽‍♀️ is highly important. 

Healthy &amp; happy elderly people can influence the health &amp; well-being of overall population. 

@EuSport #ActiveAgeing https://t.co/7Y4Fn7Y7bX"
141,Our Bayside ENJOY Champions are working hard and having fun! @BaysideCouncil @StateTrustees @Lark_Industries @NAgeingRI #activeageing #agefriendly https://t.co/2ZFCyo0Igr
142,"Studies have shown that people born from September to late November are more likely to live to 100! They also report that you're more likely to excel at sports and be happier too! Do you agree? 

#Moveitorloseit #HealthyAgeing #ageing #ActiveAgeing #HappyAgeing #Autumnbaby https://t.co/nLPooPyTiX"
143,"Check out our 10-minute exercise routines on Youtube. 
#BeActive #activeageing #exercise #movement
Here is the 1st episode: 
https://t.co/LjniAzgNEr"
144,Impressive &amp; inspirational.  Some good news on twitter #activeageing #seniors #exercise https://t.co/i0o8kOqqVJ
145,"In our symposium at #GSA2021, @ShanthiJohnson explains the interlinks between social isolation, older people with migrant background, and the pandemic in Canada. How can we address this challenge for #activeageing in our multicultural societies? @geronsociety https://t.co/bxvBQ4jGEx"
146,Why using an #activeageing approach? @Testudinate and @JolaPerekBialas provide an overview of employment and social participation policies for #olderpeople in Poland at our #GSA2021 symposium. https://t.co/jLkR8vLxSi
147,The emergence of extending working lives in the United Kingdom - the presentation by Liam Foster on employment and its role in #activeageing policies at our symposium at #GSA2021. @geronsociety https://t.co/j93X7voSYq
148,"Get moving with Katie in Birmingham! 

Our classes have been developed with experts in #activeageing to help #olderpeople to stay active,  strong &amp; independent. To find your local class, go to https://t.co/fb0evhxriD 

#Moveitorloseit #MoveitorloseitClass #Exerciseforover60s https://t.co/cTyVc38JZ1"
149,"Tip for how to spend a Saturday? Join our symposium on #activeageing today at #GSA2021 at 10.00-11.30 EST / 16.00-17.30 CET! We will provide views of policy-making in Italy, UK, Poland and Canada with Liam Foster, @JolaPerekBialas &amp; @Testudinate, @ShanthiJohnson. See you soon! https://t.co/MT6LTSpmva"
150,Love this 👇🏾 Nothing more to say! #ActiveAgeing #PhysicalActivity https://t.co/JRkwV6eK8G
151,Preparados para asistir a #TRANSFira donde demostramos junto con nuestro socio @isibenestar la solución #LOCS que se desplegó en el piloto de @ACTIVAGEproject en Valencia en 525 hogares de personas mayores #activeageing https://t.co/ztsKVQ3DWc
152,"Danes smo 🇭🇷kolegom Udruge MI iz Splita predstavljali izkušnje ZDUS: Ko starejši postanejo akterji skrbi za aktivno staranje.
#ActiveAgeing #aktivnostaranje

🔗https://t.co/HRV62PzdKr https://t.co/J1aMovqWsh"
153,"#OralHealth  is an essential piece of the puzzle when it comes to #stayinghealthy and unknown to many, it is also an important component of #activeageing. Dr Namrata Rupani @NamrataMR  writes about what you must know about keeping up your oral health.

https://t.co/FSoNnoaXU1 https://t.co/1CRrQEWrVX"
154,"Peppermint 

Did you know that peppermint is great for helping with bloating and stomach pain? It also helps to clear congestion when you have a cold too. 

#Moveitorloseit #HealthyAgeing #ActiveAgeing #Prostatecancer #Ageing #agewell https://t.co/JRzpIHeUQZ"
155,"Contributing to the active ageing and autonomy of people through public procurement of innovation. Don't miss the article about @PROCURA_innov by @ArrizabalagaIon.

https://t.co/WzGaiLjvlA

#ExpertAQuAS #innovation #ageing #procurement #pcp #activeageing #healthcare"
156,"Please RT! 🗣️

Currently recruiting #volunteers aged 55+ in Stoke-on-Trent, Cardiff &amp; Manchester for the ACE study.

Please see website below for info and feel free to contact us with any questions. ☺️

#activeageing #volunteering #olderadults https://t.co/JhpR1hnRyC"
157,"Happy birthday to the ever inspiring @IreneEstry #80yearsyoung #activeageing #beautyhasnoage Love this pic of me, @ScottWrightUK &amp; the birthday girl. Such a privilege to celebrate this incredible human being xx https://t.co/bdb8Mp4aAB"
158,"This is Terry performing a Heel to Toe Walking exercise to challenge balance and improve confidence.

Keep going Terry!

#yourhealthnorfolk #fallsprevention #yourhealthmatters #strengthandbalance #activeageing #olderadultsexercise #laterlife https://t.co/88LjyAmg1l"
159,"We asked families and home care providers looking to recruit trustworthy caregivers what's their favourite feature in the @heroes_eu . 

Here's what recruiters from Austria, Romania and Switzerland are telling us 👇 

#AWorld4AllAges  #activeageing #caretech #socialimpact https://t.co/bQPa02UaCF"
160,"Take care of your joints 

A mid-morning walk is a great way to get your synovial fluid flowing around your joints which can reduce your risk of osteoarthritis by 18%.  

#Moveitorloseit #HealthyAgeing #ActiveAgeing #Ageing #Getoutdoors https://t.co/SLg1UU62lA"
161,Our projects are different because they are equal. @GATEKEEPER_EU and the Puglia Pilot support European Strategy x #GenderEquality in research and innovation projects #GenderEqualitySTEM #activeageing #healthyageing #IoT #ArtificialIntelligence #BigData https://t.co/QiNFNuTbcX
162,"Core strengthening for seniors? 💯

Stronger core will help elderly to;
▪️to stand (up) 
▪️get out of a chair 
▪️bend and lift 
▪️maintain balance
▪️and prevent lower back pain

@EuSport #BeActive #ActiveAgeing https://t.co/oWqghJAGrd"
163,"Lingnan University taking active participation in promoting GERONTECHNOLOGY!
#futureofageing #ageinginnovation #activeageing #gerontechnology #aging https://t.co/0WiBvPiIGS"
164,"Our website is now live! Here you will find information about our #ActiveAgeing projects, the #Researchers involved and ways in which you could be involved in our current project ACE/ACTIF. 

https://t.co/NR98xQE1qG"
165,"#ThrowbackThursday to the @ActiveHW Active Ageing Conference delivered last month as part of the @AAW_ICAA 💪👴🏼👩🏼‍🦳🤩
Incredibly lucky to have @muirgray as keynote speaker, inspirational to everybody. Viva la revolution! #LiveLongerBetter #activeageing #care2enablement https://t.co/XxMm0O2v7X"
166,"Todays collaborative webinar on #ActiveAgeing translated the latest science behind the @WHO Guidelines, put them into practice, and provided tools for advocates, policy makers, practitioners and civil society. 
#EveryMoveCounts #beactive 
ICYMI catch up👉 https://t.co/55XpBMzhqq https://t.co/iFWk0n4Q3P"
167,"What is the ONE thing you can do which will turn back the clock?

Lift! With your fellow Masters of Strength

https://t.co/aF9t2VE7bs
#lift #activeageing #strength #powerlift https://t.co/2DnesJCluQ"
168,"Oregano

Did you know that orgeno boasts the highest levels of antioxidants when compared to all herbs? And, it's also been shown to have anti-inflammatory properties as well as kill #prostratecancer cells in lab experiements too! 

#Moveitorloseit #HealthyAgeing #ActiveAgeing https://t.co/Mh2vtkZgK3"
169,"#COVID19 ha frenato ma non invertito il trend d'invecchiamento della popolazione italiana: quale il possibile impatto della demografia sulla sostenibilità della nostra previdenza? #ilPunto di @AlBrambilla su politiche attive del lavoro e #activeageing  
https://t.co/owppOavvfB"
170,"How long can you stand on one leg for?

“Being able to stand on one leg is linked to increased levels of physical activity and decreased risk of falls and is associated with both quality and length of life.” 

#FallsPrevention #YHFalls2021 #WhatsYourMove #ActiveAgeing https://t.co/plGMbpYW1F"
171,"Contributing to the active ageing and autonomy of people through public procurement of innovation. Don't miss the article about @PROCURA_innov by @ArrizabalagaIon. 

https://t.co/WzGaiLjvlA

#ExpertAQuAS #innovation #ageing #procurement #pcp #activeageing #healthcare"
172,"As we age, it is easy to fall into the mindset that we should cut back on our physical activity. Consistency is key and simple exercises would do wonders in keeping us healthier and improving overall mood #happyexercising #stayhealthyandfit #healthyageing #activeageing https://t.co/cQla4EPu5D"
173,"Story of @samarthFamily, a network of active seniors offering comprehensive support 👇
https://t.co/JPY8ZK5b4M
#SilverEconomy #Seniorcare #ActiveAgeing #HomeCare"
174,"Active and healthy ageing in action - we love this! 
Well done @AARPIntl and @HelpAge 
#activeageing #healthyageing #healthylongevity #lifestyle https://t.co/BmgkE0pxwu"
175,"There's much to be gained from reading this report from the European Parliament's research service with its focus on #ActiveAgeing &amp; access to services. But surely someone might have spotted the #ageism that underpins the image choice for the front cover
https://t.co/b06e8u3Crb https://t.co/hBFw2IxAm4 https://t.co/c93JezzFgC"
176,"Webinar on ""Inclusive design of digital solutions for AHA"" presented by @IDIHglobal. 5 November 2021, 14h-16h CET. Info and registration: https://t.co/95HeChV4QI #AHA #AAL #activeageing #healthyageing #assistedliving https://t.co/kLb8fcUrkm"
177,@estsanchezt 👏👏👏👏👏 #lifelonglearning #activeageing
178,"Evidence has shown that people aged 75 and over can get back 20 years worth of lost strength with a 12-week progressive exercise programme.

#yourhealthnorfolk #fallsprevention #strengthandbalance #yourhealthmatters #movementismedicine #activeageing #strongandsteady https://t.co/zQqCcr5glX"
179,"Each year in EU;

🔶36,000 older people are reported to be fatally injured from falls.

🔶1,443,000 fall-related injuries are admitted to hospital.

🔶2,314,000 older people attend emergency departments with fall- related injuries.

Source: https://t.co/FQRwMSSxAe

#ActiveAgeing https://t.co/iiWLUGshHR"
180,"Get active at home with the Stay Fit for Life book! 

The Stay Fit For Life book has 30 simple exercises you can do to stay active, strong &amp; independent. To find out more, go to https://t.co/j3j9ysJYXh

#Moveitorloseit #stayingactive #StayFitForLife #HealthyAgeing #ActiveAgeing https://t.co/mnvbCvfDSg"
